timestamp,mx_uT,my_uT,mz_uT,d0_mm,d1_mm,d2_mm,d3_mm,d4_mm,d5_mm,d6_mm,d7_mm,d8_mm,d9_mm,d10_mm,d11_mm,d12_mm,d13_mm,d14_mm,d15_mm,d16_mm,d17_mm,d18_mm,d19_mm,d20_mm,d21_mm,d22_mm,d23_mm,d24_mm,d25_mm,d26_mm,d27_mm,d28_mm,d29_mm,d30_mm,d31_mm,d32_mm,d33_mm,d34_mm,d35_mm,d36_mm,d37_mm,d38_mm,d39_mm,d40_mm,d41_mm,d42_mm,d43_mm,d44_mm,d45_mm,d46_mm,d47_mm,d48_mm,d49_mm,d50_mm,d51_mm,d52_mm,d53_mm,d54_mm,d55_mm,d56_mm,d57_mm,d58_mm,d59_mm,d60_mm,d61_mm,d62_mm,d63_mm
2025-10-13T12:58:06,-0.7628,0.8578,-1.8583,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,682,546,773,689,758,827,813,782
2025-10-13T12:58:07,-1.5128,2.5078,-2.4583,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,682,546,773,689,758,827,813,782
2025-10-13T12:58:08,-0.9128,0.5578,-1.2583,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,682,546,773,689,758,827,813,782
2025-10-13T12:58:09,-0.7628,1.4578,-0.8083,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,682,546,773,689,758,827,813,782
2025-10-13T12:58:11,-0.7628,2.3578,-2.1583,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,682,546,773,689,758,827,813,782
2025-10-13T12:58:12,-0.7628,2.0578,-2.9083,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,682,546,773,689,758,827,813,782
2025-10-13T12:58:13,-0.3128,2.5078,-2.7583,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,682,546,773,689,758,827,813,782
2025-10-13T12:58:14,-0.6128,1.3078,-3.5083,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,682,546,773,689,758,827,813,782
2025-10-13T12:58:16,-1.3628,2.2078,-2.7583,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,563,546,773,689,758,827,813,782
2025-10-13T12:58:17,-0.7628,1.9078,-3.2083,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,563,546,773,689,758,827,813,782
2025-10-13T12:58:18,-1.6628,2.0578,-1.1083,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,563,546,773,689,758,827,813,782
2025-10-13T12:58:19,-0.6128,2.2078,-2.6083,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,563,546,773,906,758,827,813,782
2025-10-13T12:58:20,-1.0628,1.4578,-2.4583,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,563,546,773,906,758,827,813,782
2025-10-13T12:58:22,-1.0628,2.2078,-2.7583,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,580,546,773,906,758,827,813,782
2025-10-13T12:58:23,-0.7628,2.6578,-2.6083,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,580,546,773,906,758,827,813,782
2025-10-13T12:58:24,-1.3628,2.3578,-2.1583,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,580,546,773,906,758,827,813,782
2025-10-13T12:58:25,-1.0628,2.8078,-3.3583,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,580,546,773,906,758,827,813,782
2025-10-13T12:58:27,-0.9128,1.1578,-1.5583,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,562,546,773,906,758,827,813,782
2025-10-13T12:58:28,-1.3628,2.2078,-2.0083,59,107,92,922,861,832,922,898,3523,112,90,918,812,790,945,918,62,104,91,808,774,775,939,926,58,126,82,891,769,726,991,905,63,2736,918,850,747,714,751,876,132,161,3567,773,731,743,836,864,61,108,102,719,727,780,832,815,562,546,773,906,758,827,813,782
