timestamp,mx_uT,my_uT,mz_uT,d0_mm,d1_mm,d2_mm,d3_mm,d4_mm,d5_mm,d6_mm,d7_mm,d8_mm,d9_mm,d10_mm,d11_mm,d12_mm,d13_mm,d14_mm,d15_mm,d16_mm,d17_mm,d18_mm,d19_mm,d20_mm,d21_mm,d22_mm,d23_mm,d24_mm,d25_mm,d26_mm,d27_mm,d28_mm,d29_mm,d30_mm,d31_mm,d32_mm,d33_mm,d34_mm,d35_mm,d36_mm,d37_mm,d38_mm,d39_mm,d40_mm,d41_mm,d42_mm,d43_mm,d44_mm,d45_mm,d46_mm,d47_mm,d48_mm,d49_mm,d50_mm,d51_mm,d52_mm,d53_mm,d54_mm,d55_mm,d56_mm,d57_mm,d58_mm,d59_mm,d60_mm,d61_mm,d62_mm,d63_mm
2025-10-13T12:20:35,-0.3485,1.1338,-1.0335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,636,618,1309,835,0,847,0,0
2025-10-13T12:20:37,-1.3985,-0.3662,-0.7335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,636,618,1309,835,0,847,0,0
2025-10-13T12:20:38,-1.3985,-0.2162,0.6165,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,636,618,1309,835,0,847,0,0
2025-10-13T12:20:39,-1.0985,0.6838,-0.8835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,636,618,1309,835,0,847,0,0
2025-10-13T12:20:40,-1.0985,0.0838,-0.8835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,636,618,1309,835,0,847,0,0
2025-10-13T12:20:42,-1.3985,-0.8162,0.0165,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,636,618,1309,835,0,847,0,0
2025-10-13T12:20:43,-0.9485,-0.5162,-0.5835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,636,618,1309,835,0,847,0,0
2025-10-13T12:20:44,-1.0985,-0.3662,-0.2835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,636,618,1309,835,0,847,0,0
2025-10-13T12:20:45,-0.6485,-0.2162,-0.5835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,636,618,1309,835,0,847,0,0
2025-10-13T12:20:47,-0.1985,0.0838,-0.1335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,636,618,1309,835,0,847,0,0
2025-10-13T12:20:48,-0.1985,0.6838,-1.1835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,636,618,1309,835,0,847,0,0
2025-10-13T12:20:49,-0.9485,0.5338,-0.5835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,636,618,1309,835,0,847,0,0
2025-10-13T12:20:50,-1.3985,0.2338,0.0165,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,551,618,1309,835,0,847,0,0
2025-10-13T12:20:52,-1.3985,0.0838,-0.8835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,551,618,1309,835,0,847,0,0
2025-10-13T12:20:53,-1.2485,0.3838,-0.2835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,551,618,1309,835,0,847,0,0
2025-10-13T12:20:54,-1.9985,0.8338,0.1665,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,551,618,1309,835,0,847,0,0
2025-10-13T12:20:55,-0.0485,0.2338,0.3165,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,659,618,1309,835,0,847,0,0
2025-10-13T12:20:57,-0.0485,-0.2162,-0.1335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,659,618,1309,835,0,847,0,0
2025-10-13T12:20:58,-0.4985,0.5338,-0.7335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,605,618,1309,835,0,847,0,0
2025-10-13T12:20:59,-0.3485,-0.5162,-0.5835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,605,618,1309,835,0,847,0,0
2025-10-13T12:21:00,-0.0485,0.3838,-0.4335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,605,618,1309,835,0,847,0,0
2025-10-13T12:21:02,0.5515,-0.5162,-0.2835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,605,618,1309,835,0,847,0,0
2025-10-13T12:21:03,-1.6985,0.2338,-0.1335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,605,618,1309,835,0,847,0,0
2025-10-13T12:21:04,-2.2985,0.2338,0.0165,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,605,618,1309,835,0,847,0,0
2025-10-13T12:21:05,-0.6485,0.2338,-0.4335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,562,618,1309,835,0,847,0,0
2025-10-13T12:21:06,-1.0985,-0.6662,0.0165,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,562,618,1309,835,0,847,0,0
2025-10-13T12:21:08,-0.3485,-0.2162,-0.7335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,562,618,1309,835,0,847,0,0
2025-10-13T12:21:09,-1.6985,0.0838,-0.7335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,562,618,1309,835,0,847,0,0
2025-10-13T12:21:10,-0.0485,-0.3662,0.3165,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,562,618,1309,835,0,847,0,0
2025-10-13T12:21:11,0.4015,-0.6662,-0.4335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,494,618,1309,835,0,847,0,0
2025-10-13T12:21:13,-0.3485,0.5338,-0.5835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,494,618,1309,835,0,847,0,0
2025-10-13T12:21:14,-0.1985,0.0838,-0.2835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,494,618,1309,835,0,847,0,0
2025-10-13T12:21:15,-1.6985,0.3838,-0.2835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,494,618,1309,835,0,847,0,0
2025-10-13T12:21:16,-0.9485,0.9838,-1.1835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,494,618,1309,835,0,847,0,0
2025-10-13T12:21:18,-0.3485,-0.3662,0.1665,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,494,618,1309,835,0,847,0,0
2025-10-13T12:21:19,-0.7985,0.3838,-0.2835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,494,618,1309,835,0,847,0,0
2025-10-13T12:21:20,-0.3485,-0.5162,0.4665,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,495,618,1309,835,0,847,0,0
2025-10-13T12:21:21,0.1015,-0.0662,-0.2835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,495,618,1309,835,0,847,0,0
2025-10-13T12:21:23,-1.3985,0.0838,-0.4335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,495,618,1309,835,0,847,0,0
2025-10-13T12:21:24,-1.2485,-0.5162,-0.5835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,495,618,1309,835,0,847,0,0
2025-10-13T12:21:25,-1.2485,0.0838,-0.4335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,495,618,1309,835,0,847,0,0
2025-10-13T12:21:26,-0.1985,-0.0662,-0.4335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,495,618,1309,835,0,847,0,0
2025-10-13T12:21:27,-0.6485,0.3838,-0.1335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,495,618,1309,835,0,847,0,0
2025-10-13T12:21:29,-0.7985,0.0838,-0.8835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,495,618,1309,835,0,847,0,0
2025-10-13T12:21:30,-0.3485,0.5338,-0.2835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,495,618,1309,835,0,847,0,0
2025-10-13T12:21:31,-1.2485,-0.5162,-0.1335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,495,618,1309,835,0,847,0,0
2025-10-13T12:21:32,-0.4985,0.2338,-0.2835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,495,618,1309,835,0,847,0,0
2025-10-13T12:21:34,-0.1985,0.5338,-1.0335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,495,618,1309,835,0,847,0,0
2025-10-13T12:21:35,-0.0485,-0.3662,-1.1835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,588,618,1309,835,0,847,0,0
2025-10-13T12:21:36,-0.6485,-0.2162,-0.7335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,588,618,1309,835,0,847,0,0
2025-10-13T12:21:37,-1.2485,0.6838,-0.4335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,539,618,1309,835,0,847,0,0
2025-10-13T12:21:39,-1.0985,0.8338,-0.5835,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,539,618,1309,835,0,847,0,0
2025-10-13T12:21:40,-1.2485,0.0838,-0.1335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,678,618,1309,835,0,847,0,0
2025-10-13T12:21:41,-0.6485,-0.2162,-0.7335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,678,618,1309,835,0,847,0,0
2025-10-13T12:21:42,-0.1985,-0.0662,0.0165,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,678,618,1309,835,0,847,0,0
2025-10-13T12:21:44,-0.1985,-0.0662,-0.1335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,678,618,1309,835,0,847,0,0
2025-10-13T12:21:45,-0.3485,0.5338,0.6165,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,678,618,1309,835,0,847,0,0
2025-10-13T12:21:46,-1.3985,0.0838,-0.4335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,678,618,1309,835,0,847,0,0
2025-10-13T12:21:47,-1.3985,-0.6662,0.6165,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,678,618,1309,835,0,847,0,0
2025-10-13T12:21:49,-0.9485,-0.8162,-0.4335,0,1034,1021,938,1020,1040,0,1433,940,872,854,910,873,865,918,953,874,835,831,1143,835,837,859,886,1157,1157,1117,1118,1097,1149,1161,1215,1164,1149,1141,1116,1108,1090,1149,1146,852,824,1124,1125,1128,1091,842,867,0,0,2769,586,0,0,1881,1045,678,618,1309,835,0,847,0,0
